time,Bx,By,Bz,BT
40.023017,0.19,-26.91,-17.23,31.95
40.033086,0.16,-27.03,-17.09,31.98
40.044670,0.22,-27.12,-17.18,32.11
40.053058,-0.04,-27.05,-17.17,32.04
40.062728,-0.03,-26.85,-17.29,31.93
40.073208,-0.03,-26.50,-17.29,31.65
40.083489,-0.37,-26.68,-17.29,31.80
40.096017,-0.51,-26.88,-17.13,31.88
40.101666,-0.73,-27.27,-17.07,32.18
40.111369,-0.71,-27.16,-16.82,31.95
40.122308,-1.03,-27.13,-16.71,31.88
40.132098,-0.79,-27.14,-16.80,31.93
40.143529,-0.75,-26.97,-16.73,31.75
40.153431,-0.79,-27.01,-16.59,31.71
40.162691,-0.73,-26.96,-16.83,31.79
40.173853,-0.38,-27.18,-16.95,32.04
40.182379,-0.15,-26.62,-16.87,31.51
40.193567,-0.27,-26.64,-17.02,31.61
40.202768,-0.13,-26.78,-17.25,31.85
40.212937,-0.15,-26.88,-17.00,31.80
40.223466,-0.26,-27.25,-17.24,32.25
40.231693,-0.22,-27.16,-17.24,32.17
40.244765,-0.16,-27.13,-16.99,32.02
40.252641,-0.21,-26.92,-17.13,31.91
40.264358,-0.21,-27.10,-17.26,32.14
40.274033,-0.08,-27.18,-17.57,32.37
40.283922,0.13,-26.95,-17.50,32.13
40.293885,-0.13,-26.95,-17.73,32.26
40.303135,-0.15,-26.71,-17.66,32.02
40.312918,-0.27,-26.82,-17.68,32.12
40.322876,-0.21,-26.79,-17.73,32.12
40.331940,-0.17,-26.82,-17.79,32.19
40.349694,-0.23,-27.02,-17.73,32.32
40.353572,0.05,-26.96,-17.46,32.12
40.363287,-0.45,-27.10,-17.34,32.18
40.373186,-0.03,-26.81,-17.17,31.84
40.382959,0.32,-27.03,-16.85,31.85
40.396009,0.36,-27.10,-16.83,31.91
40.404113,0.32,-27.12,-16.72,31.86
40.411922,0.18,-27.02,-16.66,31.75
40.421666,0.30,-26.95,-16.78,31.75
40.432386,-0.11,-26.93,-16.80,31.74
40.445898,0.23,-26.72,-16.86,31.59
40.452865,-0.03,-26.97,-16.94,31.85
40.461685,-0.23,-26.75,-17.12,31.76
40.472078,0.01,-26.67,-17.42,31.86
40.482707,-0.03,-26.86,-17.50,32.05
40.494729,-0.01,-26.86,-17.11,31.85
40.502390,-0.21,-26.68,-17.06,31.67
40.512186,-0.01,-26.56,-17.19,31.64
40.523085,-0.19,-26.76,-17.21,31.81
40.533151,-0.25,-26.44,-16.95,31.40
40.542263,-0.21,-26.59,-17.02,31.57
40.552333,-0.53,-26.56,-16.68,31.36
40.571834,-0.80,-26.23,-16.76,31.13
40.575529,-0.84,-26.20,-17.03,31.26
40.582759,-0.46,-26.39,-17.16,31.48
40.597562,-0.53,-26.53,-17.08,31.56
40.601575,-0.31,-26.60,-17.06,31.61
40.612883,-0.47,-26.97,-17.17,31.98
40.622375,-0.63,-27.02,-17.25,32.07
40.633357,-0.41,-27.01,-17.42,32.15
40.651334,-0.13,-27.02,-17.46,32.17
40.652840,0.07,-26.80,-17.62,32.07
40.669205,-0.11,-26.83,-17.38,31.97
40.672857,-0.01,-26.58,-17.31,31.72
40.682596,-0.33,-26.50,-17.20,31.59
40.694040,-0.09,-26.37,-17.28,31.53
40.702000,-0.05,-26.34,-17.31,31.52
40.711925,-0.08,-26.26,-17.24,31.42
40.723067,-0.21,-26.61,-17.29,31.74
40.733258,-0.53,-26.62,-17.22,31.71
40.745131,-0.51,-26.57,-17.39,31.76
40.753871,-0.61,-26.70,-17.47,31.91
40.763714,-0.41,-26.80,-17.50,32.01
40.772898,-0.39,-26.72,-17.39,31.88
40.787248,-0.39,-26.59,-17.33,31.74
40.804628,-0.51,-26.66,-17.35,31.82
40.805942,-0.40,-26.47,-17.41,31.68
40.815329,-0.03,-26.71,-17.33,31.83
40.822384,-0.17,-26.65,-17.27,31.76
40.833025,-0.07,-26.74,-17.23,31.81
40.844317,0.03,-26.87,-17.27,31.94
40.852209,0.06,-27.04,-17.38,32.14
40.862571,-0.05,-26.94,-17.34,32.04
40.871622,0.09,-26.89,-17.40,32.03
40.883466,0.24,-26.93,-17.32,32.02
40.895754,0.16,-26.96,-17.40,32.09
40.902712,0.21,-26.86,-17.38,31.99
40.911928,0.15,-26.72,-17.25,31.81
40.924425,0.09,-26.54,-17.08,31.56
40.931632,-0.03,-26.68,-16.96,31.61
40.943668,0.22,-26.99,-16.95,31.87
40.952089,0.16,-27.12,-16.99,32.00
40.962348,0.06,-27.08,-16.93,31.94
40.972341,-0.21,-26.91,-16.86,31.76
40.986248,-0.19,-26.81,-17.08,31.78
41.005560,-0.27,-26.76,-17.35,31.89
41.007330,-0.09,-26.62,-17.70,31.97
41.016300,0.02,-26.27,-18.05,31.87
41.022300,0.00,-26.21,-17.94,31.76
41.032300,-0.24,-26.26,-17.76,31.70
41.043918,-0.42,-26.07,-17.83,31.59
41.052351,-0.58,-26.08,-17.63,31.49
41.062916,-0.72,-26.22,-17.44,31.50
41.072823,-0.56,-26.03,-17.42,31.32
41.083214,-0.78,-26.17,-17.30,31.38
41.095503,-0.94,-26.36,-17.05,31.41
41.102581,-1.00,-26.27,-17.09,31.35
41.119202,-0.80,-26.15,-17.54,31.50
41.123661,-0.62,-26.21,-17.57,31.56
41.134690,-0.44,-26.22,-17.84,31.72
41.144104,-0.42,-26.33,-17.82,31.80
41.151512,-0.45,-26.60,-17.82,32.02
41.161983,-0.57,-26.67,-17.60,31.96
41.171942,-0.47,-26.52,-17.43,31.74
41.182139,-0.60,-26.53,-17.37,31.72
41.194949,-0.63,-26.69,-16.93,31.61
41.201778,-0.43,-26.91,-17.02,31.84
41.211764,-0.18,-27.13,-16.88,31.95
41.223656,-0.33,-27.07,-16.84,31.88
41.232611,-0.19,-26.95,-16.74,31.72
41.245901,-0.05,-26.95,-17.01,31.87
41.252013,0.02,-27.04,-17.40,32.15
41.262541,0.16,-27.04,-17.44,32.17
41.272617,0.46,-27.07,-17.76,32.38
41.284754,0.20,-27.04,-17.46,32.19
41.294691,-0.09,-26.97,-17.56,32.18
41.303108,0.14,-26.99,-17.61,32.23
41.312849,-0.31,-26.90,-17.85,32.28
41.322681,-0.05,-26.75,-17.66,32.05
41.332354,0.23,-26.77,-17.50,31.98
41.342735,0.09,-26.67,-17.37,31.83
41.353482,-0.05,-26.54,-17.29,31.68
41.369150,-0.13,-26.43,-17.37,31.63
41.372257,-0.10,-26.29,-17.59,31.63
41.386368,-0.12,-26.18,-17.53,31.51
41.395913,0.21,-26.42,-17.31,31.58
41.402019,0.05,-26.56,-17.23,31.66
41.413172,-0.25,-26.56,-17.37,31.73
41.422717,-0.17,-26.63,-17.52,31.88
41.432779,-0.33,-26.58,-17.41,31.77
41.445710,-0.23,-26.61,-17.35,31.77
41.453595,-0.17,-26.57,-17.14,31.62
41.463164,-0.15,-26.55,-17.06,31.56
41.472310,-0.29,-26.55,-17.02,31.54
41.486242,-0.32,-26.26,-17.24,31.42
41.493013,-0.09,-26.42,-16.98,31.41
41.501997,0.17,-26.45,-17.16,31.53
41.511411,0.25,-26.58,-17.06,31.58
41.522325,0.05,-26.70,-16.98,31.64
41.532955,0.15,-26.83,-17.05,31.79
41.544748,0.25,-26.75,-17.52,31.98
41.552393,0.40,-26.94,-17.61,32.18
41.562320,0.30,-27.30,-17.51,32.43
41.572980,0.20,-27.08,-17.42,32.19
41.586261,0.04,-27.14,-17.11,32.08
41.605870,-0.19,-27.03,-17.03,31.95
41.607605,-0.01,-26.98,-17.23,32.01
41.613353,-0.13,-27.05,-17.30,32.11
41.622298,0.10,-27.21,-16.95,32.06
41.632657,0.12,-27.23,-16.87,32.03
41.645134,0.38,-26.98,-16.99,31.88
41.652966,0.56,-27.04,-17.20,32.05
41.663367,0.60,-26.90,-17.40,32.04
41.672774,0.94,-26.85,-17.45,32.04
41.682375,1.08,-26.92,-17.22,31.97
41.699121,1.24,-26.75,-17.06,31.76
41.702056,0.78,-26.77,-17.09,31.76
41.714196,0.53,-26.71,-17.15,31.74
41.722526,0.09,-26.76,-17.15,31.78
41.732825,-0.21,-26.81,-17.23,31.87
41.744643,-0.21,-27.09,-17.30,32.14
41.752303,-0.16,-27.26,-17.65,32.47
41.761774,-0.05,-26.93,-17.63,32.19
41.772376,-0.19,-26.64,-17.58,31.92
41.782989,-0.09,-26.64,-17.64,31.95
41.803614,-0.05,-26.35,-17.72,31.75
41.805358,0.20,-26.13,-17.76,31.60
41.823623,0.14,-26.10,-17.88,31.64
41.825496,-0.16,-26.00,-17.65,31.42
41.831973,-0.34,-26.01,-17.44,31.32
41.844796,-0.66,-26.12,-17.61,31.51
41.852789,-0.66,-26.51,-17.70,31.88
41.861929,-0.72,-26.38,-17.80,31.83
41.871968,-0.59,-26.62,-17.78,32.01
41.883318,-0.77,-26.67,-17.76,32.05
41.901615,-0.74,-26.59,-17.39,31.78
41.904148,-0.47,-26.85,-17.62,32.12
41.916405,-0.45,-26.93,-17.70,32.22
41.922037,-0.33,-27.09,-17.61,32.32
41.932886,-0.51,-27.03,-17.46,32.18
41.944560,-0.49,-27.23,-17.28,32.25
41.952339,-0.62,-27.39,-17.38,32.45
41.962085,-0.44,-27.50,-17.32,32.50
41.972287,-0.32,-27.53,-17.66,32.71
41.983252,-0.53,-27.14,-17.44,32.26
42.002720,-0.53,-26.96,-17.52,32.16
42.004233,-0.49,-27.01,-17.54,32.21
42.021229,-0.18,-27.24,-17.61,32.44
42.023695,-0.00,-27.26,-17.63,32.46
42.032821,0.08,-27.03,-17.75,32.33
42.043865,0.14,-27.10,-17.71,32.37
42.051321,0.02,-27.08,-17.73,32.37
42.061810,0.18,-27.06,-17.77,32.37
42.072216,0.11,-26.99,-17.61,32.23
42.082725,0.05,-26.77,-17.71,32.10
42.097291,-0.13,-26.38,-17.66,31.75
42.102096,-0.08,-26.19,-17.78,31.65
42.112024,-0.18,-26.27,-17.72,31.69
42.123226,-0.16,-26.30,-17.84,31.78
42.132787,0.06,-26.22,-17.59,31.57
42.144327,0.03,-26.44,-17.85,31.91
42.152846,0.03,-26.41,-17.85,31.88
42.162666,0.09,-26.38,-18.13,32.01
42.173097,0.19,-26.57,-18.26,32.23
42.183352,0.23,-26.67,-18.06,32.21
42.192292,0.47,-26.42,-17.99,31.96
42.202355,0.29,-26.37,-17.76,31.79
42.213369,0.23,-26.28,-17.82,31.75
42.222903,0.22,-26.06,-17.59,31.44
42.234498,0.39,-26.17,-17.51,31.49
42.257621,0.47,-26.20,-17.14,31.31
42.259666,0.41,-26.25,-17.16,31.36
42.262525,0.33,-26.18,-17.22,31.33
42.271981,0.11,-26.57,-16.90,31.49
42.281908,0.23,-26.63,-16.94,31.56
42.293302,0.06,-26.97,-16.74,31.74
42.303052,0.15,-26.92,-16.88,31.77
42.312854,0.03,-26.77,-16.96,31.69
42.324024,0.03,-26.82,-16.92,31.71
42.333764,0.15,-26.81,-16.86,31.67
42.342209,0.23,-26.84,-16.70,31.61
42.353552,0.43,-26.63,-16.80,31.49
42.363434,0.19,-26.46,-16.98,31.44
42.372816,0.31,-26.36,-17.06,31.40
42.384542,0.13,-26.42,-16.94,31.39
42.392317,0.11,-26.39,-16.83,31.30
42.402368,-0.16,-26.28,-16.99,31.29
42.412184,-0.35,-26.45,-16.93,31.41
42.422856,-0.70,-26.49,-17.16,31.57
42.433424,-0.78,-26.57,-17.24,31.68
42.448371,-0.61,-26.67,-16.98,31.63
42.454925,-0.63,-26.71,-17.14,31.74
42.467738,-0.65,-26.86,-17.25,31.93
42.472776,-0.69,-27.04,-17.39,32.16
42.482670,-0.58,-27.35,-17.20,32.32
42.494073,-0.36,-27.28,-17.15,32.22
42.503934,-0.48,-27.26,-17.13,32.20
42.515482,-0.55,-27.15,-17.25,32.17
42.523141,-0.67,-27.21,-17.56,32.39
42.533889,-0.63,-27.12,-17.46,32.26
42.547948,-0.45,-27.07,-17.44,32.20
42.553034,-0.24,-27.17,-17.19,32.15
42.564688,-0.08,-27.24,-17.51,32.38
42.572646,-0.27,-27.09,-17.67,32.35
42.582798,0.08,-27.23,-17.74,32.50
42.593805,0.04,-27.15,-17.63,32.37
42.605479,0.34,-27.21,-17.57,32.39
42.613465,-0.00,-27.24,-17.76,32.52
42.623418,-0.18,-27.26,-17.78,32.55
42.634087,-0.23,-27.04,-17.89,32.42
42.642363,-0.17,-26.91,-17.62,32.16
42.653448,-0.09,-26.80,-17.54,32.03
42.664895,-0.05,-26.55,-17.68,31.90
42.672310,0.19,-26.48,-17.81,31.92
42.687890,-0.01,-26.43,-17.87,31.90
42.694084,0.09,-26.55,-17.81,31.98
42.702191,0.19,-26.28,-17.72,31.70
42.712063,0.21,-26.39,-17.78,31.82
42.722276,0.15,-26.35,-17.78,31.79
42.732768,0.05,-26.44,-17.83,31.90
42.743792,-0.09,-26.48,-17.89,31.96
42.753255,-0.05,-26.71,-17.64,32.01
42.762784,-0.23,-26.52,-17.37,31.70
42.771727,-0.15,-26.41,-17.26,31.55
42.784953,-0.25,-26.59,-17.25,31.70
42.802587,-0.52,-26.52,-17.33,31.68
42.804420,-0.42,-26.34,-17.61,31.69
42.815436,-0.07,-26.47,-17.64,31.81
42.822216,0.19,-26.55,-17.52,31.81
42.832259,-0.14,-26.35,-17.64,31.71
42.844462,0.03,-26.61,-17.74,31.98
42.853267,0.11,-26.61,-17.83,32.03
42.862587,0.21,-26.30,-17.93,31.83
42.872956,0.45,-26.31,-18.20,32.00
42.882256,0.21,-26.40,-18.03,31.97
42.903678,0.06,-26.09,-18.09,31.75
42.905429,-0.20,-26.13,-17.98,31.72
42.921519,-0.12,-26.28,-18.03,31.87
42.923350,0.10,-26.14,-18.01,31.75
42.932144,0.18,-26.18,-18.09,31.82
42.944328,0.27,-26.37,-17.80,31.82
42.952123,0.27,-26.51,-17.43,31.73
42.962733,0.23,-26.42,-17.39,31.63
42.972177,0.15,-26.65,-17.27,31.76
42.983538,0.03,-26.41,-17.20,31.52
42.995205,0.23,-26.27,-17.22,31.41
43.003012,-0.18,-26.26,-17.08,31.33
43.011822,-0.28,-26.33,-16.95,31.31
43.022687,-0.40,-26.41,-17.20,31.52
43.033229,-0.72,-26.33,-17.09,31.39
43.055275,-0.56,-26.48,-17.20,31.58
43.056925,-0.54,-26.49,-17.12,31.55
43.067429,-0.37,-26.70,-17.10,31.70
43.071904,-0.49,-26.89,-16.84,31.73
43.081946,-0.41,-27.04,-16.86,31.87
43.094758,-0.55,-26.87,-17.00,31.80
43.102951,-0.43,-26.93,-16.92,31.81
43.112854,-0.21,-26.82,-16.94,31.72
43.123161,-0.07,-26.87,-16.78,31.68
43.135074,-0.10,-27.10,-16.88,31.92
43.144066,-0.15,-27.04,-17.01,31.95
43.152242,-0.37,-27.15,-17.19,32.14
43.163264,-0.23,-26.76,-17.60,32.03
43.173463,-0.21,-26.90,-17.38,32.03
43.183131,-0.29,-26.85,-17.50,32.05
43.196934,-0.20,-27.19,-17.67,32.42
43.203614,-0.49,-27.09,-17.67,32.35
43.213564,-0.33,-26.76,-17.60,32.03
43.223238,-0.43,-26.94,-17.56,32.16
43.232977,-0.27,-26.72,-17.50,31.95
43.243625,-0.31,-27.03,-17.23,32.05
43.252117,-0.05,-26.89,-17.31,31.97
43.262052,-0.05,-27.02,-17.44,32.16
43.272973,-0.35,-26.70,-17.49,31.92
43.285411,-0.25,-26.58,-17.45,31.79
43.301858,-0.27,-26.61,-17.43,31.81
43.303679,-0.07,-26.43,-17.24,31.55
43.316373,-0.17,-26.38,-17.37,31.58
43.323587,-0.18,-26.25,-17.38,31.48
43.334067,-0.20,-26.27,-17.34,31.47
43.343721,-0.22,-26.06,-17.09,31.16
43.353281,0.08,-25.97,-17.05,31.07
43.362344,0.08,-26.10,-17.01,31.15
43.373420,-0.02,-26.26,-16.97,31.26
43.384663,0.03,-26.36,-17.20,31.47
43.401503,0.25,-26.56,-17.17,31.63
43.403399,0.66,-26.77,-17.28,31.87
43.411976,0.44,-26.88,-17.50,32.07
43.423609,0.68,-27.23,-17.58,32.42
43.432846,0.46,-27.49,-17.74,32.72
43.444346,0.40,-27.58,-17.91,32.89
43.452964,0.65,-27.68,-18.14,33.10
43.462311,0.40,-27.54,-17.87,32.84
43.472122,0.44,-27.29,-17.74,32.55
43.484898,0.14,-27.26,-17.59,32.44
43.503001,0.44,-27.13,-17.41,32.24
43.504572,0.46,-26.89,-17.26,31.96
43.514791,0.70,-26.71,-16.99,31.66
43.523630,0.53,-26.50,-16.98,31.48
43.533246,0.27,-26.30,-17.04,31.34
43.544835,0.27,-26.39,-17.08,31.44
43.552894,0.13,-26.52,-17.21,31.62
43.562673,0.25,-26.36,-17.27,31.52
43.574097,0.07,-26.41,-17.20,31.52
43.582687,-0.08,-26.28,-17.01,31.30
43.603178,-0.29,-26.57,-17.02,31.55
43.605885,-0.09,-26.48,-17.12,31.53
43.625411,-0.25,-26.55,-16.96,31.51
43.627014,0.11,-26.75,-17.00,31.70
43.633355,0.10,-27.05,-17.01,31.95
43.644170,-0.21,-27.01,-16.98,31.90
43.654149,-0.33,-26.95,-17.00,31.86
43.663819,-0.39,-27.05,-17.32,32.12
43.672309,-0.41,-26.88,-17.35,32.00
43.682930,-0.63,-27.17,-17.36,32.25
43.701260,-0.45,-27.08,-17.40,32.20
43.703273,-0.65,-26.87,-17.68,32.17
43.720848,-0.47,-26.56,-17.68,31.91
43.722771,-0.35,-26.71,-17.70,32.04
43.735522,-0.19,-26.87,-17.66,32.16
43.745796,-0.15,-26.76,-17.54,32.00
43.751971,-0.03,-26.84,-17.62,32.10
43.761995,0.25,-26.57,-17.48,31.80
43.772072,0.11,-26.75,-17.48,31.95
43.782307,0.19,-26.71,-17.33,31.84
43.794288,0.35,-26.80,-17.19,31.84
43.803520,0.60,-26.89,-17.15,31.90
43.812186,0.78,-26.77,-17.09,31.76
43.823867,0.98,-27.14,-17.23,32.16
43.836417,1.30,-26.91,-17.35,32.04
43.854261,1.25,-27.23,-17.17,32.22
43.855669,1.34,-27.01,-16.94,31.91
43.864883,1.38,-27.00,-16.75,31.81
43.872078,1.26,-27.05,-16.56,31.74
43.881935,0.88,-26.83,-16.60,31.56
43.894603,0.60,-26.79,-16.53,31.48
43.902898,0.47,-26.55,-16.47,31.25
43.912247,0.03,-26.70,-16.34,31.30
43.923460,0.03,-26.45,-16.63,31.25
43.936481,0.11,-26.42,-16.89,31.36
43.955905,0.21,-26.39,-17.08,31.44
43.957717,0.15,-26.27,-17.29,31.45
43.963821,0.05,-26.49,-17.43,31.71
43.972956,0.33,-26.44,-17.46,31.69
43.987050,0.15,-26.43,-17.37,31.63
43.993312,0.29,-26.49,-17.21,31.59
44.002293,0.29,-26.74,-16.98,31.67
44.011804,0.38,-26.89,-17.03,31.83
44.022883,-0.02,-27.02,-16.78,31.81
44.032198,-0.07,-26.98,-16.78,31.78
44.053280,0.20,-26.91,-16.66,31.65
44.055104,-0.08,-27.09,-16.76,31.86
44.072127,-0.19,-26.96,-16.80,31.77
44.074652,-0.25,-26.71,-17.08,31.71
44.082392,-0.31,-26.64,-17.21,31.72
44.095257,-0.43,-26.57,-17.04,31.57
44.101763,-0.31,-26.68,-17.10,31.69
44.111728,-0.39,-26.57,-17.08,31.59
44.122188,-0.21,-26.73,-17.06,31.71
44.131581,-0.23,-26.72,-17.12,31.73
44.148475,-0.09,-26.94,-17.25,31.99
44.152894,-0.27,-26.88,-17.07,31.84
44.161889,-0.39,-26.68,-17.16,31.72
44.173273,-0.33,-26.68,-17.21,31.75
44.182149,-0.31,-26.57,-17.37,31.75
44.195862,-0.37,-26.59,-17.25,31.70
44.203196,-0.68,-26.46,-17.39,31.67
44.212235,-0.52,-26.48,-17.20,31.58
44.223085,-0.44,-26.44,-17.24,31.57
44.233278,-0.21,-26.50,-17.25,31.62
44.243547,-0.11,-26.63,-17.19,31.70
44.252786,-0.07,-26.59,-17.14,31.63
44.262222,-0.03,-26.43,-17.29,31.59
44.274349,-0.09,-26.38,-17.53,31.67
44.283245,-0.10,-26.11,-17.53,31.45
44.301040,-0.34,-26.15,-17.77,31.61
44.302845,-0.58,-26.33,-17.90,31.84
44.317951,-0.54,-26.48,-17.99,32.02
44.322109,-0.30,-26.29,-17.82,31.76
44.332010,-0.56,-26.53,-17.80,31.95
44.344588,-0.27,-26.80,-17.44,31.97
44.353079,-0.19,-26.83,-17.38,31.97
44.362397,-0.14,-27.21,-17.22,32.21
44.373530,0.12,-27.10,-17.15,32.07
44.382992,0.34,-26.90,-16.90,31.77
44.395343,0.38,-26.87,-16.91,31.75
44.403326,0.04,-27.01,-16.86,31.83
44.412741,0.15,-26.89,-16.66,31.64
44.423051,-0.27,-26.71,-16.96,31.64
44.434434,-0.17,-26.84,-17.09,31.83
44.449804,-0.13,-26.79,-17.23,31.86
44.452777,-0.19,-26.65,-17.21,31.72
44.463522,-0.29,-26.42,-17.16,31.51
44.473173,-0.27,-26.59,-17.10,31.61
44.482737,-0.13,-26.76,-17.33,31.88
44.495146,0.01,-26.86,-17.60,32.11
44.502973,0.09,-26.92,-17.67,32.20
44.512919,0.27,-26.79,-17.75,32.14
44.523703,0.51,-26.70,-17.71,32.05
44.540504,0.41,-26.74,-17.81,32.13
44.543596,0.60,-27.18,-17.86,32.53
44.552886,0.28,-27.01,-17.75,32.32
44.563949,0.28,-26.97,-17.48,32.14
44.572589,0.25,-26.80,-17.46,31.99
44.583172,0.35,-26.85,-17.26,31.93
44.593915,0.24,-26.96,-16.93,31.83
44.604486,-0.09,-26.93,-16.82,31.75
44.612904,0.13,-26.91,-16.78,31.72
44.623462,0.11,-26.59,-16.94,31.53
44.633319,0.23,-26.54,-17.15,31.60
44.642199,0.39,-26.36,-17.25,31.51
44.655249,0.19,-26.27,-17.16,31.37
44.662576,0.25,-26.24,-17.41,31.49
44.673422,0.26,-26.16,-17.33,31.38
44.682890,0.50,-25.91,-17.43,31.23
44.694804,0.42,-26.02,-17.55,31.39
44.703833,0.39,-26.24,-17.41,31.49
44.712526,0.61,-26.29,-17.23,31.44
44.723481,0.19,-26.31,-17.35,31.51
44.733786,0.17,-26.42,-17.56,31.73
44.742840,-0.02,-26.12,-17.30,31.33
44.754594,0.05,-26.48,-17.62,31.80
44.764855,-0.21,-26.67,-17.58,31.95
44.772864,-0.29,-26.52,-17.57,31.81
44.782219,-0.17,-26.41,-17.45,31.66
44.792024,-0.27,-26.60,-17.54,31.86
44.803802,0.07,-26.82,-17.38,31.96
44.815327,0.31,-26.65,-17.29,31.77
44.823743,0.50,-26.95,-17.32,32.04
44.832906,0.07,-26.67,-17.25,31.76
44.853090,0.31,-26.62,-17.35,31.77
44.854672,0.31,-26.71,-17.44,31.90
44.874349,0.13,-26.79,-17.60,32.05
44.876232,0.19,-26.57,-17.50,31.81
44.882845,-0.04,-26.29,-17.59,31.63
44.895012,-0.09,-26.56,-17.60,31.87
44.903226,-0.07,-26.38,-17.64,31.74
44.912142,0.21,-26.49,-17.52,31.77
44.923129,0.03,-26.71,-17.52,31.94
44.931759,0.11,-26.73,-17.40,31.89
44.944861,0.19,-26.56,-17.29,31.69
44.953011,0.21,-26.71,-17.36,31.86
44.962121,0.46,-26.93,-17.46,32.10
44.972653,0.25,-26.80,-17.46,31.99
44.984700,0.07,-26.84,-17.54,32.06
45.004723,0.03,-26.90,-17.71,32.20
45.006192,-0.05,-26.84,-17.73,32.17
45.015031,0.03,-26.82,-17.71,32.14
45.022045,-0.19,-26.86,-17.93,32.30
45.032077,-0.15,-26.61,-17.87,32.05
45.043805,-0.47,-26.71,-17.85,32.13
45.052741,-0.23,-26.58,-17.66,31.92
45.061772,0.01,-26.84,-17.65,32.13
45.072047,0.07,-26.89,-17.46,32.06
45.083129,0.15,-26.82,-17.27,31.89
45.098795,0.15,-26.73,-17.44,31.92
45.101788,0.54,-26.80,-17.03,31.76
45.112058,0.38,-27.09,-16.97,31.96
45.122802,0.26,-26.92,-16.90,31.78
45.133102,0.34,-27.13,-17.16,32.10
45.144619,-0.07,-26.90,-17.23,31.95
45.153450,-0.31,-26.59,-17.27,31.71
45.163273,-0.35,-26.57,-17.24,31.67
45.174348,-0.47,-26.71,-17.12,31.73
45.183439,-0.71,-26.68,-17.29,31.80
45.198328,-0.74,-26.57,-17.28,31.70
45.204343,-0.62,-26.51,-17.20,31.61
45.212226,-0.86,-26.51,-17.28,31.66
45.222267,-0.65,-26.56,-17.08,31.59
45.232273,-0.51,-26.73,-16.90,31.63
45.245292,-0.53,-26.84,-17.02,31.78
45.252868,-0.37,-26.86,-16.90,31.73
45.262933,-0.31,-27.07,-16.86,31.90
45.272939,-0.37,-27.11,-16.86,31.93
45.287421,-0.39,-27.01,-17.13,31.98
45.297805,-0.30,-27.13,-16.90,31.96
45.303853,-0.24,-27.13,-17.03,32.04
45.312226,-0.26,-27.25,-17.38,32.32
45.323121,-0.18,-27.36,-17.32,32.38
45.332589,-0.50,-27.30,-17.44,32.40
45.342162,-0.51,-27.13,-17.81,32.46
45.353087,-0.55,-27.04,-17.81,32.38
45.361979,-0.47,-27.24,-17.63,32.45
45.373912,-0.30,-27.33,-17.69,32.56
45.382778,-0.46,-27.33,-17.55,32.48
45.394502,-0.41,-27.09,-17.48,32.24
45.404729,-0.35,-26.93,-17.60,32.17
45.412925,-0.13,-27.04,-17.57,32.25
45.423070,-0.23,-26.81,-17.25,31.88
45.433090,-0.08,-27.12,-17.32,32.18
45.453199,0.07,-26.96,-17.34,32.06
45.454935,-0.01,-26.63,-17.37,31.80
45.476132,0.17,-26.47,-17.25,31.60
45.480363,-0.05,-26.35,-17.14,31.44
45.482794,-0.11,-26.39,-17.02,31.40
45.493448,-0.14,-26.19,-17.01,31.22
45.502826,-0.31,-26.47,-16.99,31.46
45.512070,-0.44,-26.33,-17.03,31.36
45.522777,-0.31,-26.44,-16.97,31.42
45.532081,-0.36,-26.35,-17.14,31.44
45.544328,-0.50,-26.45,-17.43,31.68
45.552145,-0.21,-26.57,-17.68,31.91
45.562764,0.05,-26.50,-17.93,32.00
45.572844,-0.19,-26.76,-18.03,32.26
45.583081,0.03,-26.61,-18.01,32.13
45.603495,0.03,-26.43,-18.15,32.06
45.605347,-0.10,-26.32,-18.03,31.90
45.622367,-0.04,-26.20,-17.70,31.62
45.626204,0.09,-26.27,-17.43,31.53
45.632067,0.03,-26.26,-17.06,31.32
45.644231,-0.40,-26.37,-17.08,31.42
45.651624,-0.24,-26.13,-16.97,31.16
45.662368,-0.36,-26.24,-17.26,31.41
45.672789,-0.16,-26.28,-16.97,31.28
45.682086,-0.22,-26.35,-17.22,31.48
45.703619,-0.27,-26.65,-17.33,31.79
45.707612,-0.37,-26.87,-17.52,32.08
45.720422,-0.27,-26.79,-17.81,32.17
45.723077,-0.19,-26.86,-17.60,32.11
45.732151,-0.11,-27.02,-17.71,32.31
45.744264,0.25,-26.82,-17.59,32.08
45.753349,0.19,-26.88,-17.59,32.13
45.762838,0.03,-26.75,-17.60,32.02
45.772753,-0.05,-26.64,-17.56,31.91
45.782115,-0.03,-26.44,-17.49,31.70
45.795735,-0.25,-26.76,-17.37,31.90
45.803334,-0.11,-26.49,-17.43,31.71
45.813379,-0.38,-26.28,-17.22,31.42
45.822152,-0.68,-26.39,-17.30,31.56
45.831501,-0.58,-26.30,-17.67,31.69
45.847968,-0.39,-26.49,-17.64,31.83
45.852255,-0.11,-26.66,-17.60,31.94
45.863306,0.15,-26.59,-17.85,32.03
45.872108,0.21,-26.52,-17.70,31.88
45.882195,0.27,-26.65,-17.79,32.04
45.894490,0.33,-26.85,-17.86,32.25
45.903053,0.39,-26.77,-17.56,32.02
45.911929,0.09,-26.95,-17.48,32.12
45.923640,0.01,-26.93,-17.54,32.14
45.933154,-0.27,-26.89,-17.58,32.13
